,carat,cut,color,clarity,depth,table,x,y,z,grp_clarity,grp_color,grp_cut,log_carat,log_carat_menor_2,log_carat_maior_2,dist_carat,grade,IFDIdeal,SI1DPremium,SI1HIdeal,SI2FIdeal,SI2FPremium,SI2GGood,SI2GIdeal,SI2GPremium,SI2GVery Good,VS2DIdeal,VS2DPremium,VS2GIdeal,VS2IIdeal,VVS1DIdeal,VVS1EIdeal,VVS2DIdeal,color_D,clarity_SI2,grp_cla_I,grp_cla_IF,grp_cla_SI,grp_cla_VS,grp_cla_VVS,grp_col_Colorless,grp_col_Near Colorless,grp_col_Tinted,grp_cut_Fair,grp_cut_Good,grp_cut_Ideal,grp_cut_Very Good/Premium,price_predicted
1380,0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,SI,Tinted,Ideal,-0.916290731874155,-0.916290731874155,0.0,-0.6,SI1JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,618.0706152256421
1381,1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,VS,Colorless,Very Good/Premium,0.0,0.0,0.0,-1.0,VS2FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6332.194632070585
1382,0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,VS,Colorless,Ideal,-1.0216512475319814,-1.0216512475319814,0.0,-0.64,VS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,846.8311674623864
1383,0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,VS,Colorless,Ideal,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1016.6583037929161
1384,0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,SI,Near Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3437.6734559195597
1385,1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,SI,Colorless,Very Good/Premium,0.4637340162321402,0.4637340162321402,0.0,-0.4099999999999999,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,11373.900105077957
1386,1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,VS,Colorless,Very Good/Premium,0.02955880224154443,0.02955880224154443,0.0,-0.97,VS1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6678.212561770356
1387,0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,VS,Colorless,Very Good/Premium,-0.9675840262617056,-0.9675840262617056,0.0,-0.62,VS1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,907.0616509500031
1388,0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,SI,Colorless,Ideal,-0.3011050927839216,-0.3011050927839216,0.0,-0.26,SI2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2584.5960033333954
1389,1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,SI,Colorless,Very Good/Premium,0.4054651081081644,0.4054651081081644,0.0,-0.5,SI1GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10772.135743035662
1390,1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,SI,Colorless,Good,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4822.5682941564055
1391,1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,VS,Near Colorless,Very Good/Premium,0.5364933705145685,0.5364933705145685,0.0,-0.29000000000000004,VS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11667.467784307524
1392,0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,VS,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS2GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4601.884085202382
1393,1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,SI,Colorless,Ideal,0.08617769624105241,0.08617769624105241,0.0,-0.9099999999999999,SI2GIdeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,4692.970106501494
1394,0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,VS,Colorless,Very Good/Premium,-0.2484613592984996,-0.2484613592984996,0.0,-0.21999999999999997,VS1EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3283.1652137027622
1395,0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,VS,Colorless,Ideal,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,843.9234069269854
1396,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,IF,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,IFFIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,896.1672894058368
1397,1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,SI,Colorless,Very Good/Premium,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5004.580119820257
1398,0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,VVS,Colorless,Ideal,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VVS2DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,917.8489460699333
1399,1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,VS,Near Colorless,Very Good/Premium,0.04879016416943205,0.04879016416943205,0.0,-0.95,VS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5266.417431167087
1400,0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,SI,Near Colorless,Ideal,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI1HIdeal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4103.8146877708805
1401,0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,VVS,Colorless,Ideal,-0.616186139423817,-0.616186139423817,0.0,-0.45999999999999996,VVS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2179.4649703683526
1402,1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,SI,Colorless,Ideal,0.4054651081081644,0.4054651081081644,0.0,-0.5,SI1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,11218.189411417357
1403,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,SI,Colorless,Good,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1DGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5262.626927122196
1404,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,SI,Colorless,Ideal,0.5653138090500605,0.5653138090500605,0.0,-0.24,SI2FIdeal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,11219.027784375645
1405,1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,VS,Colorless,Fair,0.009950330853168092,0.009950330853168092,0.0,-0.99,VS2FFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5542.249233777323
1406,1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,SI,Near Colorless,Ideal,0.02955880224154443,0.02955880224154443,0.0,-0.97,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4147.032179924017
1407,0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,VVS,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VVS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,881.7975077802122
1408,2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,SI,Colorless,Ideal,0.7080357930536959,0.0,0.7080357930536959,-0.9700000000000002,SI2GIdeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,14831.3862074986
1409,0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,VVS,Near Colorless,Very Good/Premium,-0.616186139423817,-0.616186139423817,0.0,-0.45999999999999996,VVS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1687.689414501107
1410,1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,SI,Colorless,Very Good/Premium,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI2DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,4562.159952939441
1411,1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,I,Near Colorless,Fair,0.412109650826833,0.412109650826833,0.0,-0.49,I1IFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3870.3306893673703
1412,0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,VS,Colorless,Very Good/Premium,-0.579818495252942,-0.579818495252942,0.0,-0.43999999999999995,VS1EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1808.8562272657273
1413,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,VS,Colorless,Very Good/Premium,-0.7550225842780328,-0.7550225842780328,0.0,-0.53,VS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1329.5568292804144
1414,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,SI,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3395.725704370562
1415,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,VS,Colorless,Very Good/Premium,-0.5621189181535413,-0.5621189181535413,0.0,-0.43000000000000005,VS2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1818.413867935919
1416,0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,VVS,Colorless,Ideal,-1.0216512475319814,-1.0216512475319814,0.0,-0.64,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,935.6668350239074
1417,0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,VS,Near Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3872.896888836366
1418,0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,VS,Colorless,Good,-0.2231435513142097,-0.2231435513142097,0.0,-0.19999999999999996,VS2FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3321.247531338807
1419,0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,VVS,Colorless,Ideal,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,VVS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1993.739152900819
1420,1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,SI,Near Colorless,Very Good/Premium,0.14842000511827322,0.14842000511827322,0.0,-0.8400000000000001,SI1IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5113.643389962808
1421,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,SI,Colorless,Ideal,-0.616186139423817,-0.616186139423817,0.0,-0.45999999999999996,SI2GIdeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1156.6628095007777
1422,0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,VVS,Colorless,Very Good/Premium,-1.4696759700589417,-1.4696759700589417,0.0,-0.77,VVS2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,509.0984200964238
1423,0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,SI,Colorless,Very Good/Premium,-0.040821994520255166,-0.040821994520255166,0.0,-0.040000000000000036,SI2DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,3896.4794507904676
1424,0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,VS,Colorless,Ideal,-0.9675840262617056,-0.9675840262617056,0.0,-0.62,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,937.0614419151572
1425,0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,VVS,Colorless,Ideal,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,857.680330892322
1426,0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,VVS,Colorless,Ideal,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,VVS2DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,4441.302293732939
1427,1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,VS,Colorless,Very Good/Premium,0.04879016416943205,0.04879016416943205,0.0,-0.95,VS1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6758.644523448157
1428,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,VVS,Colorless,Very Good/Premium,0.14842000511827322,0.14842000511827322,0.0,-0.8400000000000001,VVS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,9505.472366041977
1429,0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,SI,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI1DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,4351.796785177942
1430,0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,VS,Colorless,Good,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VS2FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,899.198545555193
1431,0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,SI,Near Colorless,Very Good/Premium,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI2IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1960.3138005128906
1432,0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,VS,Near Colorless,Very Good/Premium,-0.3011050927839216,-0.3011050927839216,0.0,-0.26,VS1HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2501.778285405194
1433,0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,VS,Near Colorless,Very Good/Premium,-0.31471074483970024,-0.31471074483970024,0.0,-0.27,VS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2433.2153194100833
1434,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,SI,Near Colorless,Ideal,0.14842000511827322,0.14842000511827322,0.0,-0.8400000000000001,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4747.4731899543385
1435,1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,VS,Near Colorless,Fair,0.45107561936021673,0.45107561936021673,0.0,-0.42999999999999994,VS1HFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,9037.430540948428
1436,0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,VS,Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS2DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,716.6719674161042
1437,0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,SI,Colorless,Ideal,-0.5447271754416722,-0.5447271754416722,0.0,-0.42000000000000004,SI2FIdeal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1272.2723019514078
1438,0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,VS,Colorless,Very Good/Premium,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VS2DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,750.1647504579765
1439,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,SI,Near Colorless,Ideal,0.412109650826833,0.412109650826833,0.0,-0.49,SI1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,9054.426559664187
1440,0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,SI,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2370.116239524983
1441,0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,SI,Colorless,Ideal,-0.12783337150988489,-0.12783337150988489,0.0,-0.12,SI2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3640.5610625011436
1442,0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,SI,Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2570.1901189708633
1443,0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,VVS,Colorless,Ideal,-1.3862943611198906,-1.3862943611198906,0.0,-0.75,VVS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,620.663499265785
1444,0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,VS,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2699.676830249129
1445,1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,SI,Colorless,Ideal,0.06765864847381486,0.06765864847381486,0.0,-0.9299999999999999,SI2GIdeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,4525.107205132594
1446,0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,IF,Colorless,Fair,-0.941608539858445,-0.941608539858445,0.0,-0.61,IFGFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1135.7152328059274
1447,1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,VS,Colorless,Ideal,0.4382549309311553,0.4382549309311553,0.0,-0.44999999999999996,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15072.8487387531
1448,1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,VS,Near Colorless,Ideal,0.16551443847757333,0.16551443847757333,0.0,-0.8200000000000001,VS2IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5603.453027811254
1449,1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,SI,Near Colorless,Very Good/Premium,0.1906203596086497,0.1906203596086497,0.0,-0.79,SI1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5686.439819431775
1450,0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,VS,Near Colorless,Ideal,-1.3093333199837622,-1.3093333199837622,0.0,-0.73,VS1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,454.10916826679943
1451,0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,VVS,Near Colorless,Ideal,-1.0498221244986778,-1.0498221244986778,0.0,-0.65,VVS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,755.3956696181585
1452,0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,VS,Near Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2566.7266258044046
1453,0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,VS,Near Colorless,Very Good/Premium,-0.09431067947124129,-0.09431067947124129,0.0,-0.08999999999999997,VS2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3966.7580691653657
1454,0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,VS,Colorless,Ideal,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,865.7037342987592
1455,2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,SI,Near Colorless,Very Good/Premium,0.7608058290337602,0.0,0.7608058290337602,-0.8599999999999999,SI1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,15880.467923946939
1456,1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,VS,Near Colorless,Very Good/Premium,0.1823215567939546,0.1823215567939546,0.0,-0.8,VS2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6181.112794631716
1457,0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,VVS,Near Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VVS1HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,682.4502357532743
1458,0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,SI,Near Colorless,Ideal,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1092.2797014526673
1459,0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,VS,Colorless,Ideal,-0.5978370007556204,-0.5978370007556204,0.0,-0.44999999999999996,VS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1635.4168868621084
1460,2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,VS,Near Colorless,Very Good/Premium,0.6981347220709843,0.0,0.6981347220709843,-0.9900000000000002,VS2HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,16387.30031588432
1461,0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,VVS,Near Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VVS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,644.8638814548544
1462,1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,SI,Colorless,Very Good/Premium,0.5007752879124892,0.5007752879124892,0.0,-0.3500000000000001,SI1DPremium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,14222.376878956971
1463,0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,VS,Colorless,Very Good/Premium,-1.3470736479666092,-1.3470736479666092,0.0,-0.74,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,467.39097633581014
