,carat,cut,color,clarity,depth,table,x,y,z,grp_clarity,grp_color,grp_cut,log_carat,log_carat_menor_2,log_carat_maior_2,dist_carat,grade,IFDIdeal,SI1DPremium,SI1HIdeal,SI2FIdeal,SI2FPremium,SI2GGood,SI2GIdeal,SI2GPremium,SI2GVery Good,VS2DIdeal,VS2DPremium,VS2GIdeal,VS2IIdeal,VVS1DIdeal,VVS1EIdeal,VVS2DIdeal,color_D,clarity_SI2,grp_cla_I,grp_cla_IF,grp_cla_SI,grp_cla_VS,grp_cla_VVS,grp_col_Colorless,grp_col_Near Colorless,grp_col_Tinted,grp_cut_Fair,grp_cut_Good,grp_cut_Ideal,grp_cut_Very Good/Premium,price_predicted
348,0.53,Very Good,E,VS2,63.5,59.0,5.17,5.13,3.27,VS,Colorless,Very Good/Premium,-0.6348782724359695,-0.6348782724359695,0.0,-0.47,VS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1703.4856416707153
349,1.01,Very Good,G,VS2,63.0,56.0,6.35,6.41,4.02,VS,Colorless,Very Good/Premium,0.009950330853168092,0.009950330853168092,0.0,-0.99,VS2GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6433.80056208759
350,0.31,Premium,E,VVS1,62.0,59.0,4.34,4.3,2.68,VVS,Colorless,Very Good/Premium,-1.171182981502945,-1.171182981502945,0.0,-0.69,VVS1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,862.76667583882
351,0.36,Ideal,G,VVS1,60.0,56.0,4.66,4.69,2.81,VVS,Colorless,Ideal,-1.0216512475319814,-1.0216512475319814,0.0,-0.64,VVS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,887.7908055699289
352,0.31,Premium,H,VS1,61.4,61.0,4.36,4.33,2.67,VS,Near Colorless,Very Good/Premium,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,562.5303944995773
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,VVS,Colorless,Very Good/Premium,-0.2613647641344075,-0.2613647641344075,0.0,-0.22999999999999998,VVS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4073.3467785691255
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,SI,Near Colorless,Very Good/Premium,0.4054651081081644,0.4054651081081644,0.0,-0.5,SI1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8806.06682616141
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,SI,Colorless,Very Good/Premium,-0.7985076962177716,-0.7985076962177716,0.0,-0.55,SI2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,770.6749834275437
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,SI,Colorless,Ideal,-0.5621189181535413,-0.5621189181535413,0.0,-0.43000000000000005,SI2FIdeal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1257.8019356696598
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,SI,Near Colorless,Good,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI2IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3840.76648683383
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,SI,Colorless,Fair,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI2GFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2038.8711947714614
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,SI,Near Colorless,Ideal,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,2115.282442806437
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,IF,Near Colorless,Ideal,-0.5978370007556204,-0.5978370007556204,0.0,-0.44999999999999996,IFHIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1931.6196412948495
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,SI,Colorless,Good,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4753.297571589754
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,VS,Near Colorless,Very Good/Premium,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,VS1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,575.8346285349471
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,SI,Colorless,Very Good/Premium,-0.06187540371808753,-0.06187540371808753,0.0,-0.06000000000000005,SI2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3755.0448656543444
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,VS,Colorless,Ideal,0.12221763272424911,0.12221763272424911,0.0,-0.8700000000000001,VS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,8058.440854190655
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,VS,Colorless,Good,-0.5108256237659907,-0.5108256237659907,0.0,-0.4,VS1EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1896.35052571984
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,SI,Colorless,Ideal,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,5620.32675482775
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,VVS,Near Colorless,Very Good/Premium,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,VVS2IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1682.5635878981861
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,IF,Near Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,IFHIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,784.9566557310341
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,SI,Colorless,Very Good/Premium,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,837.9766649328152
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,IF,Colorless,Ideal,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,IFGIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1020.6983178937385
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,IF,Near Colorless,Very Good/Premium,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,IFHPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,855.1256746964815
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,VVS,Colorless,Very Good/Premium,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,VVS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2083.864834617124
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,IF,Colorless,Ideal,0.06765864847381486,0.06765864847381486,0.0,-0.9299999999999999,IFGIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10750.233590379758
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,VVS,Colorless,Very Good/Premium,-0.843970070294529,-0.843970070294529,0.0,-0.5700000000000001,VVS1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1233.9328648716785
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,VS,Colorless,Ideal,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1708.4651228105065
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,VVS,Near Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VVS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,682.2971797929558
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,VS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,726.4720112581883
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,VS,Near Colorless,Ideal,-0.916290731874155,-0.916290731874155,0.0,-0.6,VS1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,850.4342479378067
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,SI,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1DPremium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2599.2249816037997
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,SI,Tinted,Ideal,0.1823215567939546,0.1823215567939546,0.0,-0.8,SI2JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,4476.21104203544
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,VS,Near Colorless,Very Good/Premium,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VS1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,598.4985133273559
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,VS,Near Colorless,Good,-0.3011050927839216,-0.3011050927839216,0.0,-0.26,VS2HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2323.101521624624
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,VVS,Colorless,Ideal,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,VVS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1164.3536156627335
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,VS,Colorless,Ideal,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1014.919594768095
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,VS,Colorless,Ideal,-0.941608539858445,-0.941608539858445,0.0,-0.61,VS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,942.38482047864
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,SI,Near Colorless,Very Good/Premium,0.4054651081081644,0.4054651081081644,0.0,-0.5,SI1HVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8806.06682616141
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,VS,Colorless,Ideal,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,790.241248514487
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,SI,Colorless,Ideal,0.0,0.0,0.0,-1.0,SI2GIdeal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,4281.369786129256
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,VS,Colorless,Very Good/Premium,0.20701416938432612,0.20701416938432612,0.0,-0.77,VS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,9120.922354413187
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,VVS,Colorless,Ideal,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3781.7024717175746
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,SI,Colorless,Very Good/Premium,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1270.0597062534423
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,VVS,Colorless,Ideal,-1.0216512475319814,-1.0216512475319814,0.0,-0.64,VVS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,887.7908055699289
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,VVS,Colorless,Ideal,-1.0788096613719298,-1.0788096613719298,0.0,-0.6599999999999999,VVS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,882.6836821583921
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,SI,Colorless,Ideal,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2416.118844446444
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,SI,Near Colorless,Ideal,0.2151113796169455,0.2151113796169455,0.0,-0.76,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,5421.358467809455
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,VVS,Colorless,Very Good/Premium,-0.843970070294529,-0.843970070294529,0.0,-0.5700000000000001,VVS1FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1233.9328648716785
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,VS,Near Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS2IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3880.0619658428577
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,I,Colorless,Very Good/Premium,0.10436001532424286,0.10436001532424286,0.0,-0.8899999999999999,I1DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3492.8535161465006
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,VS,Colorless,Very Good/Premium,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,VS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1661.3738123951375
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,SI,Colorless,Very Good/Premium,0.04879016416943205,0.04879016416943205,0.0,-0.95,SI1EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5215.209128646755
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,VVS,Colorless,Ideal,-0.916290731874155,-0.916290731874155,0.0,-0.6,VVS2DIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1206.331997492459
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,VS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,726.4720112581883
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,IF,Colorless,Ideal,-0.843970070294529,-0.843970070294529,0.0,-0.5700000000000001,IFFIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1407.2099483592356
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,VS,Colorless,Ideal,-0.616186139423817,-0.616186139423817,0.0,-0.45999999999999996,VS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1790.8409607909587
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,VVS,Colorless,Very Good/Premium,-0.4307829160924542,-0.4307829160924542,0.0,-0.35,VVS2DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3337.559713255551
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,VVS,Near Colorless,Good,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,VVS2IGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2560.890339071105
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,VS,Colorless,Good,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS2FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,640.406524386539
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,VS,Colorless,Very Good/Premium,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1640.5913781532754
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,SI,Near Colorless,Ideal,-0.5108256237659907,-0.5108256237659907,0.0,-0.4,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1162.9686784509322
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,SI,Colorless,Ideal,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1438.3902726123877
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,VS,Tinted,Ideal,0.43178241642553783,0.43178241642553783,0.0,-0.45999999999999996,VS2JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8273.041788661334
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,VVS,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VVS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,802.0386399188953
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,VS,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2674.5744315100105
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,VS,Colorless,Ideal,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5207.590738851835
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,SI,Colorless,Very Good/Premium,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,5536.764685235364
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,SI,Colorless,Ideal,0.44468582126144574,0.44468582126144574,0.0,-0.43999999999999995,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,12099.57867789021
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,SI,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,565.0631857891976
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,SI,Colorless,Ideal,-0.941608539858445,-0.941608539858445,0.0,-0.61,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,760.7180004952021
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,SI,Colorless,Very Good/Premium,0.02955880224154443,0.02955880224154443,0.0,-0.97,SI2DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,4637.31012198435
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,VS,Colorless,Ideal,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2976.0056727710044
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,I,Near Colorless,Very Good/Premium,0.04879016416943205,0.04879016416943205,0.0,-0.95,I1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2978.721988256694
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,VS,Colorless,Ideal,-0.6348782724359695,-0.6348782724359695,0.0,-0.47,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1773.7369010648092
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,VS,Colorless,Very Good/Premium,0.0,0.0,0.0,-1.0,VS2FPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,6364.235089842102
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,SI,Near Colorless,Very Good/Premium,-0.6348782724359695,-0.6348782724359695,0.0,-0.47,SI1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1114.5270352251855
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,SI,Near Colorless,Good,0.0,0.0,0.0,-1.0,SI2HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3781.9272819760226
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,SI,Near Colorless,Ideal,0.7030975114131134,0.0,0.7030975114131134,-0.98,SI2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,12980.364364244178
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,SI,Colorless,Very Good/Premium,0.0769610411361284,0.0769610411361284,0.0,-0.9199999999999999,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4311.247129620827
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,SI,Colorless,Ideal,-0.2613647641344075,-0.2613647641344075,0.0,-0.22999999999999998,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3049.9439363298493
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,VS,Near Colorless,Very Good/Premium,-1.1086626245216111,-1.1086626245216111,0.0,-0.6699999999999999,VS2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,598.4985133273559
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,VS,Colorless,Ideal,-0.8915981192837836,-0.8915981192837836,0.0,-0.5900000000000001,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1014.919594768095
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,VS,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,692.7306071379103
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,SI,Colorless,Good,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI2EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,4124.928007633206
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,VS,Colorless,Very Good/Premium,-0.3011050927839216,-0.3011050927839216,0.0,-0.26,VS2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3072.8131555799005
